patron,drink,executionTime,queueLevel,arrivalTime,serviceStartTime,completionTime,waitingTime,turnaroundTime,responseTime
0,Tequila shot,20,0,1779016322592,1779016322596,1779016322621,4,29,4
1,Pina Colada,100,0,1779016322615,1779016322645,1779016322750,30,135,30
0,Draft Beer,50,1,1779016322626,1779016322758,1779016322813,132,187,132
2,Cider,25,0,1779016322817,1779016322820,1779016322847,3,30,3
1,B52,200,1,1779016322876,1779016322877,1779016323082,1,206,1
2,B52,200,1,1779016322951,1779016323090,1779016323294,139,343,139
0,Red Wine,25,2,1779016322919,1779016323301,1779016323327,382,408,382
3,Pina Colada,100,0,1779016323315,1779016323334,1779016323438,19,123,19
4,Pina Colada,100,0,1779016323340,1779016323446,1779016323548,106,208,106
1,Vodka shot,20,2,1779016323094,1779016323556,1779016323581,462,487,462
3,Pina Colada,100,1,1779016323564,1779016323588,1779016323689,24,125,24
5,Cider,25,0,1779016323639,1779016323696,1779016323725,57,86,57
4,Mojito,75,1,1779016323672,1779016323732,1779016323809,60,137,60
0,Red Wine,25,2,1779016323482,1779016323816,1779016323842,334,360,334
5,Beer,25,1,1779016323827,1779016323849,1779016323876,22,49,22
1,Draft Beer,50,2,1779016323585,1779016323884,1779016323939,299,354,299
3,Red Wine,25,2,1779016323813,1779016323946,1779016323974,133,161,133
4,Mojito,75,2,1779016323922,1779016323982,1779016324062,60,140,60
5,Gin and Tonic,40,2,1779016323982,1779016324069,1779016324114,87,132,87
1,B52,200,2,1779016324041,1779016324121,1779016324327,80,286,80
3,Margarita,75,2,1779016324128,1779016324334,1779016324410,206,282,206
6,B52,200,0,1779016324341,1779016324418,1779016324619,77,278,77
4,Beer,25,2,1779016324177,1779016324626,1779016324655,449,478,449
6,B52,200,1,1779016324631,1779016324662,1779016324863,31,232,31
7,Pina Colada,100,0,1779016324684,1779016324871,1779016324976,187,292,187
8,Beer,25,0,1779016324920,1779016324984,1779016325014,64,94,64
5,Bloody Mary,70,2,1779016324230,1779016325022,1779016325096,792,866,792
3,B52,200,2,1779016324496,1779016325104,1779016325307,608,811,608
4,Martini,60,2,1779016324759,1779016325315,1779016325377,556,618,556
6,Mojito,75,2,1779016324876,1779016325385,1779016325465,509,589,509
3,Bloody Mary,70,2,1779016325319,1779016325472,1779016325547,153,228,153
4,Red Wine,25,2,1779016325490,1779016325555,1779016325585,65,95,65
6,Tequila shot,20,2,1779016325576,1779016325591,1779016325616,15,40,15
6,Vodka shot,20,2,1779016325620,1779016325623,1779016325648,3,28,3
6,Martini,60,2,1779016325652,1779016325655,1779016325720,3,68,3
3,Tequila shot,20,2,1779016325702,1779016325726,1779016325751,24,49,24
3,Cosmopolitan,65,2,1779016325755,1779016325758,1779016325827,3,72,3
6,Tequila shot,20,2,1779016325834,1779016325835,1779016325855,1,21,1
9,Tequila shot,20,0,1779016326594,1779016326595,1779016326620,1,26,1
9,B52,200,1,1779016326624,1779016326628,1779016326830,4,206,4
9,Bloody Mary,70,2,1779016326842,1779016326843,1779016326917,1,75,1
9,White Wine,25,2,1779016327072,1779016327073,1779016327103,1,31,1
9,Draft Beer,50,2,1779016327258,1779016327259,1779016327314,1,56,1
9,Mojito,75,2,1779016327421,1779016327422,1779016327502,1,81,1
9,Mojito,75,2,1779016327617,1779016327618,1779016327696,1,79,1
0,Pina Colada,100,0,1779016345277,1779016345282,1779016345386,5,109,5
0,Mojito,75,1,1779016345514,1779016345515,1779016345590,1,76,1
1,White Wine,25,0,1779016345928,1779016345928,1779016345958,0,30,0
1,Draft Beer,50,1,1779016346112,1779016346112,1779016346163,0,51,0
2,Cosmopolitan,65,0,1779016346837,1779016346838,1779016346908,1,71,1
3,Tequila shot,20,0,1779016346885,1779016346916,1779016346940,31,55,31
4,Gin and Tonic,40,0,1779016346914,1779016346948,1779016346989,34,75,34
3,Cosmopolitan,65,1,1779016346944,1779016346996,1779016347064,52,120,52
2,Draft Beer,50,1,1779016346964,1779016347072,1779016347124,108,160,108
5,Cider,25,0,1779016347096,1779016347131,1779016347161,35,65,35
4,B52,200,1,1779016347105,1779016347169,1779016347372,64,267,64
6,Cosmopolitan,65,0,1779016347279,1779016347380,1779016347449,101,170,101
7,B52,200,0,1779016347302,1779016347457,1779016347662,155,360,155
8,Draft Beer,50,0,1779016347396,1779016347670,1779016347722,274,326,274
9,White Wine,25,0,1779016347606,1779016347730,1779016347760,124,154,124
5,Red Wine,25,1,1779016347266,1779016347767,1779016347797,501,531,501
6,Cosmopolitan,65,1,1779016347504,1779016347805,1779016347874,301,370,301
7,Margarita,75,1,1779016347675,1779016347882,1779016347962,207,287,207
8,Cider,25,1,1779016347826,1779016347969,1779016347997,143,171,143
3,Margarita,75,2,1779016347120,1779016348005,1779016348084,885,964,885
4,Margarita,75,2,1779016347385,1779016348091,1779016348171,706,786,706
5,Mojito,75,2,1779016347953,1779016348178,1779016348256,225,303,225
7,B52,200,2,1779016348046,1779016348264,1779016348465,218,419,218
8,Draft Beer,50,2,1779016348100,1779016348472,1779016348528,372,428,372
3,Vodka shot,20,2,1779016348166,1779016348536,1779016348561,370,395,370
4,Cosmopolitan,65,2,1779016348257,1779016348569,1779016348639,312,382,312
5,Draft Beer,50,2,1779016348371,1779016348646,1779016348701,275,330,275
7,White Wine,25,2,1779016348477,1779016348708,1779016348738,231,261,231
3,Cider,25,2,1779016348565,1779016348745,1779016348773,180,208,180
8,Draft Beer,50,2,1779016348631,1779016348781,1779016348837,150,206,150
4,Red Wine,25,2,1779016348693,1779016348843,1779016348869,150,176,150
5,Gin and Tonic,40,2,1779016348807,1779016348876,1779016348920,69,113,69
3,Draft Beer,50,2,1779016348878,1779016348928,1779016348982,50,104,50
7,White Wine,25,2,1779016348894,1779016348989,1779016349019,95,125,95
8,Bloody Mary,70,2,1779016348939,1779016349026,1779016349101,87,162,87
4,B52,200,2,1779016349024,1779016349108,1779016349313,84,289,84
5,Mojito,75,2,1779016349035,1779016349320,1779016349400,285,365,285
7,Bloody Mary,70,2,1779016349173,1779016349408,1779016349483,235,310,235
4,Draft Beer,50,2,1779016349325,1779016349490,1779016349541,165,216,165
4,Martini,60,2,1779016349645,1779016349646,1779016349710,1,65,1
0,B52,200,0,1779016364392,1779016364396,1779016364601,4,209,4
0,White Wine,25,1,1779016364614,1779016364628,1779016364658,14,44,14
1,Tequila shot,20,0,1779016364793,1779016364793,1779016364817,0,24,0
1,Cider,25,1,1779016364822,1779016364825,1779016364852,3,30,3
0,Vodka shot,20,2,1779016364809,1779016364859,1779016364882,50,73,50
0,Mojito,75,2,1779016364886,1779016364889,1779016364967,3,81,3
2,Cosmopolitan,65,0,1779016364892,1779016364975,1779016365043,83,151,83
1,Red Wine,25,2,1779016364958,1779016365050,1779016365080,92,122,92
0,Red Wine,25,2,1779016365080,1779016365087,1779016365115,7,35,7
2,Vodka shot,20,1,1779016365094,1779016365123,1779016365147,29,53,29
2,Tequila shot,20,2,1779016365152,1779016365155,1779016365180,3,28,3
2,Draft Beer,50,2,1779016365184,1779016365188,1779016365239,4,55,4
0,Beer,25,2,1779016365271,1779016365272,1779016365297,1,26,1
3,Red Wine,25,0,1779016365330,1779016365330,1779016365356,0,26,0
2,Gin and Tonic,40,2,1779016365344,1779016365363,1779016365408,19,64,19
0,Vodka shot,20,2,1779016365403,1779016365416,1779016365438,13,35,13
0,Gin and Tonic,40,2,1779016365443,1779016365445,1779016365490,2,47,2
3,Mojito,75,1,1779016365510,1779016365511,1779016365589,1,79,1
4,Vodka shot,20,0,1779016365700,1779016365701,1779016365726,1,26,1
4,Vodka shot,20,1,1779016365730,1779016365733,1779016365758,3,28,3
3,Red Wine,25,2,1779016365701,1779016365765,1779016365795,64,94,64
4,Mojito,75,2,1779016365762,1779016365801,1779016365881,39,119,39
3,Bloody Mary,70,2,1779016365950,1779016365951,1779016366026,1,76,1
4,White Wine,25,2,1779016365995,1779016366033,1779016366063,38,68,38
5,Pina Colada,100,0,1779016366096,1779016366096,1779016366200,0,104,0
3,Pina Colada,100,2,1779016366181,1779016366207,1779016366312,26,131,26
6,B52,200,0,1779016366286,1779016366319,1779016366524,33,238,33
7,Martini,60,0,1779016366353,1779016366532,1779016366593,179,240,179
5,Margarita,75,1,1779016366321,1779016366600,1779016366679,279,358,279
6,Martini,60,1,1779016366546,1779016366687,1779016366752,141,206,141
7,White Wine,25,1,1779016366709,1779016366760,1779016366790,51,81,51
4,Beer,25,2,1779016366218,1779016366797,1779016366826,579,608,579
5,Mojito,75,2,1779016366763,1779016366834,1779016366913,71,150,71
6,Cider,25,2,1779016366868,1779016366921,1779016366950,53,82,53
7,Beer,25,2,1779016366941,1779016366957,1779016366982,16,41,16
5,Mojito,75,2,1779016367028,1779016367029,1779016367110,1,82,1
8,Gin and Tonic,40,0,1779016367154,1779016367154,1779016367197,0,43,0
9,Cosmopolitan,65,0,1779016367165,1779016367205,1779016367275,40,110,40
8,Cider,25,1,1779016367312,1779016367313,1779016367343,1,31,1
9,Draft Beer,50,1,1779016367331,1779016367350,1779016367405,19,74,19
8,Draft Beer,50,2,1779016367449,1779016367450,1779016367505,1,56,1
8,B52,200,2,1779016367611,1779016367611,1779016367815,0,204,0
8,Beer,25,2,1779016367826,1779016367827,1779016367857,1,31,1
8,Red Wine,25,2,1779016367962,1779016367963,1779016367989,1,27,1
0,Beer,25,0,1779016387099,1779016387103,1779016387133,4,34,4
0,Draft Beer,50,1,1779016387235,1779016387235,1779016387290,0,55,0
0,Cider,25,2,1779016387394,1779016387395,1779016387425,1,31,1
1,Pina Colada,100,0,1779016387593,1779016387594,1779016387699,1,106,1
1,Mojito,75,1,1779016387820,1779016387821,1779016387899,1,79,1
1,Tequila shot,20,2,1779016388010,1779016388011,1779016388033,1,23,1
1,Vodka shot,20,2,1779016388037,1779016388039,1779016388064,2,27,2
2,Vodka shot,20,0,1779016388582,1779016388582,1779016388606,0,24,0
2,Mojito,75,1,1779016388610,1779016388613,1779016388689,3,79,3
3,Draft Beer,50,0,1779016388631,1779016388697,1779016388751,66,120,66
4,Beer,25,0,1779016388832,1779016388833,1779016388863,1,31,1
3,Martini,60,1,1779016388856,1779016388871,1779016388935,15,79,15
4,Beer,25,1,1779016388967,1779016388968,1779016388998,1,31,1
5,White Wine,25,0,1779016388984,1779016389007,1779016389035,23,51,23
3,Beer,25,2,1779016389046,1779016389047,1779016389076,1,30,1
4,Mojito,75,2,1779016389100,1779016389101,1779016389181,1,81,1
6,Red Wine,25,0,1779016389117,1779016389188,1779016389214,71,97,71
7,Cider,25,0,1779016389199,1779016389221,1779016389251,22,52,22
5,Draft Beer,50,1,1779016389189,1779016389258,1779016389311,69,122,69
3,Gin and Tonic,40,2,1779016389182,1779016389318,1779016389364,136,182,136
7,B52,200,1,1779016389357,1779016389370,1779016389574,13,217,13
6,Draft Beer,50,1,1779016389369,1779016389581,1779016389635,212,266,212
4,White Wine,25,2,1779016389296,1779016389641,1779016389671,345,375,345
5,Pina Colada,100,2,1779016389417,1779016389677,1779016389779,260,362,260
8,Cider,25,0,1779016389685,1779016389786,1779016389816,101,131,101
3,Red Wine,25,2,1779016389479,1779016389822,1779016389853,343,374,343
7,Cider,25,2,1779016389585,1779016389859,1779016389885,274,300,274
6,Cider,25,2,1779016389740,1779016389891,1779016389920,151,180,151
8,Draft Beer,50,1,1779016389921,1779016389927,1779016389982,6,61,6
4,B52,200,2,1779016389825,1779016389990,1779016390194,165,369,165
9,Cosmopolitan,65,0,1779016390005,1779016390201,1779016390271,196,266,196
5,Margarita,75,2,1779016389899,1779016390278,1779016390358,379,459,379
9,Draft Beer,50,1,1779016390326,1779016390365,1779016390420,39,94,39
7,Cider,25,2,1779016389990,1779016390427,1779016390455,437,465,437
6,White Wine,25,2,1779016390025,1779016390462,1779016390492,437,467,437
8,Tequila shot,20,2,1779016390084,1779016390499,1779016390520,415,436,415
4,Draft Beer,50,2,1779016390207,1779016390527,1779016390582,320,375,320
5,White Wine,25,2,1779016390443,1779016390589,1779016390619,146,176,146
8,Cosmopolitan,65,2,1779016390524,1779016390625,1779016390695,101,171,101
9,Pina Colada,100,2,1779016390525,1779016390702,1779016390807,177,282,177
6,Cider,25,2,1779016390648,1779016390813,1779016390843,165,195,165
4,Vodka shot,20,2,1779016390686,1779016390849,1779016390874,163,188,163
8,White Wine,25,2,1779016390749,1779016390880,1779016390911,131,162,131
5,Mojito,75,2,1779016390775,1779016390918,1779016390998,143,223,143
9,Gin and Tonic,40,2,1779016390931,1779016391004,1779016391049,73,118,73
6,Vodka shot,20,2,1779016390945,1779016391056,1779016391081,111,136,111
8,Margarita,75,2,1779016391065,1779016391088,1779016391168,23,103,23
6,Margarita,75,2,1779016391085,1779016391175,1779016391255,90,170,90
8,Red Wine,25,2,1779016391252,1779016391261,1779016391291,9,39,9
0,Beer,25,0,1779016409316,1779016409319,1779016409349,3,33,3
1,Draft Beer,50,0,1779016409432,1779016409433,1779016409486,1,54,1
0,B52,200,1,1779016409451,1779016409494,1779016409698,43,247,43
1,B52,200,1,1779016409589,1779016409705,1779016409910,116,321,116
0,Gin and Tonic,40,2,1779016409710,1779016409918,1779016409963,208,253,208
2,Red Wine,25,0,1779016409923,1779016409971,1779016409999,48,76,48
3,Margarita,75,0,1779016410004,1779016410006,1779016410086,2,82,2
1,White Wine,25,2,1779016409922,1779016410093,1779016410123,171,201,171
0,Beer,25,2,1779016410078,1779016410131,1779016410156,53,78,53
2,Gin and Tonic,40,1,1779016410153,1779016410165,1779016410208,12,55,12
3,Margarita,75,1,1779016410172,1779016410216,1779016410294,44,122,44
4,Cider,25,0,1779016410241,1779016410302,1779016410328,61,87,61
1,Draft Beer,50,2,1779016410275,1779016410335,1779016410389,60,114,60
2,Tequila shot,20,2,1779016410323,1779016410397,1779016410422,74,99,74
4,Cider,25,1,1779016410428,1779016410430,1779016410459,2,31,2
3,Martini,60,2,1779016410379,1779016410466,1779016410528,87,149,87
2,Bloody Mary,70,2,1779016410426,1779016410536,1779016410607,110,181,110
1,Bloody Mary,70,2,1779016410495,1779016410614,1779016410689,119,194,119
4,Beer,25,2,1779016410562,1779016410696,1779016410726,134,164,134
3,Mojito,75,2,1779016410643,1779016410732,1779016410812,89,169,89
2,Cider,25,2,1779016410762,1779016410819,1779016410849,57,87,57
4,White Wine,25,2,1779016410831,1779016410856,1779016410884,25,53,25
1,Cider,25,2,1779016410844,1779016410891,1779016410921,47,77,47
3,Margarita,75,2,1779016410928,1779016410928,1779016411006,0,78,0
5,Draft Beer,50,0,1779016410986,1779016411013,1779016411068,27,82,27
2,Vodka shot,20,2,1779016410954,1779016411076,1779016411099,122,145,122
4,White Wine,25,2,1779016411039,1779016411107,1779016411135,68,96,68
3,Mojito,75,2,1779016411090,1779016411142,1779016411222,52,132,52
6,Red Wine,25,0,1779016411180,1779016411229,1779016411256,49,76,49
5,White Wine,25,1,1779016411170,1779016411262,1779016411292,92,122,92
2,Tequila shot,20,2,1779016411103,1779016411298,1779016411319,195,216,195
4,Beer,25,2,1779016411289,1779016411327,1779016411354,38,65,38
2,Draft Beer,50,2,1779016411323,1779016411361,1779016411415,38,92,38
6,Red Wine,25,1,1779016411411,1779016411422,1779016411449,11,38,11
4,Draft Beer,50,2,1779016411460,1779016411460,1779016411513,0,53,0
6,White Wine,25,2,1779016411604,1779016411605,1779016411633,1,29,1
4,Vodka shot,20,2,1779016411614,1779016411641,1779016411661,27,47,27
7,Cider,25,0,1779016412038,1779016412039,1779016412069,1,31,1
8,Red Wine,25,0,1779016412125,1779016412126,1779016412156,1,31,1
7,Pina Colada,100,1,1779016412173,1779016412174,1779016412279,1,106,1
8,Cosmopolitan,65,1,1779016412307,1779016412307,1779016412373,0,66,0
7,Margarita,75,2,1779016412403,1779016412404,1779016412481,1,78,1
7,Tequila shot,20,2,1779016412562,1779016412563,1779016412588,1,26,1
7,Mojito,75,2,1779016412592,1779016412596,1779016412676,4,84,4
7,Gin and Tonic,40,2,1779016412789,1779016412790,1779016412833,1,44,1
9,Martini,60,0,1779016413379,1779016413380,1779016413442,1,63,1
0,Vodka shot,20,0,1779016436770,1779016436774,1779016436796,4,26,4
0,Gin and Tonic,40,1,1779016436800,1779016436819,1779016436865,19,65,19
0,Margarita,75,2,1779016436980,1779016436980,1779016437056,0,76,0
0,Cider,25,2,1779016437142,1779016437143,1779016437172,1,30,1
1,Vodka shot,20,0,1779016437919,1779016437920,1779016437944,1,25,1
2,Martini,60,0,1779016438623,1779016438624,1779016438689,1,66,1
2,Beer,25,1,1779016438801,1779016438802,1779016438831,1,30,1
3,Red Wine,25,0,1779016438870,1779016438870,1779016438898,0,28,0
2,Bloody Mary,70,2,1779016438934,1779016438935,1779016439008,1,74,1
3,Margarita,75,1,1779016439049,1779016439050,1779016439130,1,81,1
2,Pina Colada,100,2,1779016439163,1779016439164,1779016439267,1,104,1
3,Martini,60,2,1779016439216,1779016439275,1779016439338,59,122,59
4,Mojito,75,0,1779016439299,1779016439346,1779016439422,47,123,47
2,Gin and Tonic,40,2,1779016439391,1779016439430,1779016439475,39,84,39
3,Red Wine,25,2,1779016439454,1779016439482,1779016439512,28,58,28
4,Cosmopolitan,65,1,1779016439534,1779016439535,1779016439602,1,68,1
2,Martini,60,2,1779016439587,1779016439609,1779016439672,22,85,22
5,Vodka shot,20,0,1779016439658,1779016439680,1779016439705,22,47,22
4,Tequila shot,20,2,1779016439656,1779016439712,1779016439735,56,79,56
3,Martini,60,2,1779016439664,1779016439742,1779016439803,78,139,78
4,Cosmopolitan,65,2,1779016439739,1779016439810,1779016439876,71,137,71
2,Martini,60,2,1779016439785,1779016439884,1779016439949,99,164,99
6,Draft Beer,50,0,1779016439902,1779016439957,1779016440010,55,108,55
3,Red Wine,25,2,1779016439915,1779016440017,1779016440043,102,128,102
4,Margarita,75,2,1779016439930,1779016440051,1779016440130,121,200,121
6,Draft Beer,50,1,1779016440116,1779016440138,1779016440190,22,74,22
2,Cider,25,2,1779016440064,1779016440197,1779016440223,133,159,133
4,Beer,25,2,1779016440215,1779016440229,1779016440257,14,42,14
6,Gin and Tonic,40,2,1779016440296,1779016440296,1779016440339,0,43,0
7,Beer,25,0,1779016440368,1779016440368,1779016440398,0,30,0
6,B52,200,2,1779016440455,1779016440456,1779016440658,1,203,1
7,Red Wine,25,1,1779016440501,1779016440665,1779016440695,164,194,164
6,Gin and Tonic,40,2,1779016440671,1779016440701,1779016440742,30,71,30
7,Martini,60,2,1779016440846,1779016440847,1779016440911,1,65,1
8,Martini,60,0,1779016440871,1779016440918,1779016440983,47,112,47
7,Red Wine,25,2,1779016441026,1779016441027,1779016441056,1,30,1
8,Red Wine,25,1,1779016441098,1779016441100,1779016441128,2,30,2
7,B52,200,2,1779016441209,1779016441210,1779016441415,1,206,1
9,Margarita,75,0,1779016442522,1779016442524,1779016442603,2,81,2
9,B52,200,1,1779016442688,1779016442690,1779016442894,2,206,2
9,Tequila shot,20,2,1779016442908,1779016442908,1779016442933,0,25,0
9,Vodka shot,20,2,1779016442937,1779016442941,1779016442964,4,27,4
9,Vodka shot,20,2,1779016442969,1779016442972,1779016442997,3,28,3
9,Mojito,75,2,1779016443002,1779016443005,1779016443085,3,83,3
9,White Wine,25,2,1779016443199,1779016443200,1779016443227,1,28,1
0,Vodka shot,20,0,1779016467294,1779016467297,1779016467322,3,28,3
0,B52,200,1,1779016467327,1779016467348,1779016467553,21,226,21
0,Tequila shot,20,2,1779016467565,1779016467565,1779016467587,0,22,0
1,Red Wine,25,0,1779016467569,1779016467595,1779016467621,26,52,26
1,Bloody Mary,70,1,1779016467774,1779016467775,1779016467848,1,74,1
1,Red Wine,25,2,1779016468001,1779016468001,1779016468031,0,30,0
1,Pina Colada,100,2,1779016468187,1779016468188,1779016468288,1,101,1
2,B52,200,0,1779016468269,1779016468296,1779016468498,27,229,27
1,Tequila shot,20,2,1779016468414,1779016468506,1779016468527,92,113,92
2,Cosmopolitan,65,1,1779016468511,1779016468534,1779016468600,23,89,23
2,Tequila shot,20,2,1779016468656,1779016468657,1779016468682,1,26,1
2,Mojito,75,2,1779016468686,1779016468690,1779016468767,4,81,4
3,Cider,25,0,1779016469600,1779016469601,1779016469627,1,27,1
3,Vodka shot,20,1,1779016469733,1779016469734,1779016469759,1,26,1
3,Bloody Mary,70,2,1779016469764,1779016469767,1779016469838,3,74,3
4,Draft Beer,50,0,1779016469828,1779016469846,1779016469901,18,73,18
5,Gin and Tonic,40,0,1779016469968,1779016469969,1779016470014,1,46,1
4,Mojito,75,1,1779016470007,1779016470021,1779016470099,14,92,14
6,Cosmopolitan,65,0,1779016470069,1779016470107,1779016470176,38,107,38
5,Draft Beer,50,1,1779016470126,1779016470183,1779016470238,57,112,57
6,Cider,25,1,1779016470231,1779016470246,1779016470273,15,42,15
3,Cider,25,2,1779016469993,1779016470280,1779016470312,287,319,287
4,B52,200,2,1779016470215,1779016470320,1779016470525,105,310,105
7,B52,200,0,1779016470504,1779016470533,1779016470733,29,229,29
8,Bloody Mary,70,0,1779016470703,1779016470740,1779016470815,37,112,37
7,Gin and Tonic,40,1,1779016470745,1779016470821,1779016470866,76,121,76
5,Vodka shot,20,2,1779016470340,1779016470872,1779016470896,532,556,532
3,Martini,60,2,1779016470417,1779016470903,1779016470966,486,549,486
8,Cider,25,1,1779016470967,1779016470974,1779016471001,7,34,7
4,Cosmopolitan,65,2,1779016470538,1779016471007,1779016471077,469,539,469
5,Margarita,75,2,1779016470901,1779016471085,1779016471160,184,259,184
7,Cider,25,2,1779016470978,1779016471167,1779016471194,189,216,189
8,Red Wine,25,2,1779016471106,1779016471201,1779016471229,95,123,95
4,Gin and Tonic,40,2,1779016471133,1779016471236,1779016471280,103,147,103
5,Tequila shot,20,2,1779016471241,1779016471288,1779016471313,47,72,47
7,Beer,25,2,1779016471298,1779016471320,1779016471349,22,51,22
4,Pina Colada,100,2,1779016471396,1779016471397,1779016471500,1,104,1
7,Gin and Tonic,40,2,1779016471455,1779016471507,1779016471551,52,96,52
4,Gin and Tonic,40,2,1779016471622,1779016471623,1779016471668,1,46,1
7,B52,200,2,1779016471668,1779016471675,1779016471880,7,212,7
9,White Wine,25,0,1779016472422,1779016472423,1779016472453,1,31,1
9,White Wine,25,1,1779016472608,1779016472609,1779016472634,1,26,1
9,Cider,25,2,1779016472785,1779016472786,1779016472814,1,29,1
9,Mojito,75,2,1779016472915,1779016472915,1779016472992,0,77,0
9,Pina Colada,100,2,1779016473105,1779016473105,1779016473209,0,104,0
9,Bloody Mary,70,2,1779016473332,1779016473333,1779016473406,1,74,1
9,Draft Beer,50,2,1779016473570,1779016473580,1779016473634,10,64,10
0,Red Wine,25,0,1779016494509,1779016494513,1779016494543,4,34,4
0,Vodka shot,20,1,1779016494699,1779016494700,1779016494721,1,22,1
0,Bloody Mary,70,2,1779016494725,1779016494728,1779016494801,3,76,3
1,Vodka shot,20,0,1779016494787,1779016494808,1779016494832,21,45,21
2,Mojito,75,0,1779016495072,1779016495073,1779016495150,1,78,1
2,Martini,60,1,1779016495264,1779016495265,1779016495330,1,66,1
2,Gin and Tonic,40,2,1779016495446,1779016495447,1779016495488,1,42,1
2,Margarita,75,2,1779016495602,1779016495602,1779016495682,0,80,0
2,Martini,60,2,1779016495768,1779016495768,1779016495831,0,63,0
2,Tequila shot,20,2,1779016495947,1779016495948,1779016495972,1,25,1
2,Cosmopolitan,65,2,1779016495977,1779016495980,1779016496046,3,69,3
3,White Wine,25,0,1779016496020,1779016496054,1779016496081,34,61,34
2,Beer,25,2,1779016496097,1779016496099,1779016496129,2,32,2
4,Beer,25,0,1779016496112,1779016496136,1779016496165,24,53,24
5,Pina Colada,100,0,1779016496142,1779016496171,1779016496276,29,134,29
6,Mojito,75,0,1779016496279,1779016496283,1779016496361,4,82,4
3,Cider,25,1,1779016496237,1779016496369,1779016496397,132,160,132
5,Red Wine,25,1,1779016496399,1779016496405,1779016496431,6,32,6
6,Cider,25,1,1779016496474,1779016496476,1779016496503,2,29,2
3,Tequila shot,20,2,1779016496498,1779016496509,1779016496532,11,34,11
3,Cider,25,2,1779016496537,1779016496539,1779016496569,2,32,2
7,Vodka shot,20,0,1779016496583,1779016496583,1779016496603,0,20,0
7,Bloody Mary,70,1,1779016496607,1779016496610,1779016496681,3,74,3
6,Martini,60,2,1779016496603,1779016496688,1779016496749,85,146,85
3,B52,200,2,1779016496675,1779016496757,1779016496958,82,283,82
7,Mojito,75,2,1779016496837,1779016496965,1779016497045,128,208,128
6,Bloody Mary,70,2,1779016496865,1779016497053,1779016497128,188,263,188
3,Tequila shot,20,2,1779016496970,1779016497136,1779016497160,166,190,166
7,Cosmopolitan,65,2,1779016497161,1779016497167,1779016497237,6,76,6
3,B52,200,2,1779016497164,1779016497245,1779016497451,81,287,81
7,Beer,25,2,1779016497290,1779016497459,1779016497489,169,199,169
3,Vodka shot,20,2,1779016497464,1779016497497,1779016497520,33,56,33
7,Vodka shot,20,2,1779016497590,1779016497591,1779016497613,1,23,1
8,Martini,60,0,1779016497614,1779016497621,1779016497682,7,68,7
8,Pina Colada,100,1,1779016497794,1779016497795,1779016497898,1,104,1
9,Pina Colada,100,0,1779016497900,1779016497905,1779016498010,5,110,5
8,B52,200,2,1779016498023,1779016498023,1779016498228,0,205,0
9,Vodka shot,20,1,1779016498134,1779016498236,1779016498258,102,124,102
8,Pina Colada,100,2,1779016498241,1779016498265,1779016498366,24,125,24
9,Mojito,75,2,1779016498262,1779016498374,1779016498454,112,192,112
8,Beer,25,2,1779016498489,1779016498490,1779016498520,1,31,1
9,Gin and Tonic,40,2,1779016498566,1779016498567,1779016498612,1,46,1
9,Pina Colada,100,2,1779016498728,1779016498728,1779016498831,0,103,0
0,Red Wine,25,0,1779016521268,1779016521270,1779016521300,2,32,2
0,Vodka shot,20,1,1779016521453,1779016521454,1779016521479,1,26,1
0,Pina Colada,100,2,1779016521483,1779016521485,1779016521590,2,107,2
1,Bloody Mary,70,0,1779016521496,1779016521597,1779016521672,101,176,101
1,B52,200,1,1779016521823,1779016521824,1779016522029,1,206,1
1,Mojito,75,2,1779016522040,1779016522041,1779016522121,1,81,1
1,Martini,60,2,1779016522233,1779016522234,1779016522299,1,66,1
2,Gin and Tonic,40,0,1779016522243,1779016522305,1779016522349,62,106,62
1,Pina Colada,100,2,1779016522410,1779016522411,1779016522516,1,106,1
3,Pina Colada,100,0,1779016522530,1779016522531,1779016522636,1,106,1
1,Margarita,75,2,1779016522640,1779016522642,1779016522722,2,82,2
4,Vodka shot,20,0,1779016522687,1779016522729,1779016522750,42,63,42
4,Vodka shot,20,1,1779016522754,1779016522757,1779016522780,3,26,3
3,Pina Colada,100,1,1779016522759,1779016522786,1779016522890,27,131,27
5,Martini,60,0,1779016522871,1779016522897,1779016522958,26,87,26
6,Margarita,75,0,1779016522910,1779016522965,1779016523041,55,131,55
4,White Wine,25,2,1779016522784,1779016523048,1779016523078,264,294,264
5,B52,200,1,1779016523073,1779016523084,1779016523289,11,216,11
6,Cosmopolitan,65,1,1779016523126,1779016523296,1779016523365,170,239,170
3,Martini,60,2,1779016523015,1779016523372,1779016523433,357,418,357
4,Vodka shot,20,2,1779016523233,1779016523439,1779016523465,206,232,206
5,Vodka shot,20,2,1779016523302,1779016523471,1779016523496,169,194,169
6,Margarita,75,2,1779016523420,1779016523502,1779016523580,82,160,82
5,Draft Beer,50,2,1779016523500,1779016523587,1779016523642,87,142,87
3,Margarita,75,2,1779016523548,1779016523649,1779016523727,101,179,101
7,Cosmopolitan,65,0,1779016523655,1779016523734,1779016523800,79,145,79
5,Mojito,75,2,1779016523747,1779016523806,1779016523885,59,138,59
8,Cider,25,0,1779016523866,1779016523892,1779016523919,26,53,26
7,Martini,60,1,1779016523855,1779016523926,1779016523987,71,132,71
