patron,drink,executionTime,queueLevel,arrivalTime,serviceStartTime,completionTime,waitingTime,turnaroundTime,responseTime
23,Draft Beer,50,0,1779017202151,1779017202287,1779017202342,136,191,136
12,Bloody Mary,70,0,1779017201295,1779017202349,1779017202421,1054,1126,1054
13,Vodka shot,20,0,1779017202386,1779017202429,1779017202453,43,67,43
3,Cider,25,0,1779017202363,1779017202461,1779017202487,98,124,98
21,Red Wine,25,0,1779017202399,1779017202495,1779017202525,96,126,96
26,Vodka shot,20,0,1779017202527,1779017202532,1779017202557,5,30,5
23,Beer,25,0,1779017202448,1779017202571,1779017202602,123,154,123
11,Bloody Mary,70,0,1779017201435,1779017202609,1779017202683,1174,1248,1174
21,Tequila shot,20,0,1779017202681,1779017202691,1779017202713,10,32,10
21,Martini,60,0,1779017202716,1779017202720,1779017202783,4,67,4
27,Gin and Tonic,40,0,1779017202782,1779017202790,1779017202835,8,53,8
16,Mojito,75,0,1779017201271,1779017202844,1779017202923,1573,1652,1573
21,Cider,25,0,1779017202899,1779017202930,1779017202959,31,60,31
27,Tequila shot,20,0,1779017202951,1779017202966,1779017202988,15,37,15
27,Red Wine,25,0,1779017202992,1779017202996,1779017203026,4,34,4
19,Mojito,75,0,1779017201576,1779017203034,1779017203114,1458,1538,1458
28,Gin and Tonic,40,0,1779017203046,1779017203121,1779017203167,75,121,75
25,Margarita,75,0,1779017202355,1779017203173,1779017203254,818,899,818
19,Draft Beer,50,0,1779017203226,1779017203261,1779017203313,35,87,35
28,Vodka shot,20,0,1779017203282,1779017203321,1779017203346,39,64,39
25,Tequila shot,20,0,1779017203336,1779017203353,1779017203377,17,41,17
12,Margarita,75,0,1779017202575,1779017203384,1779017203463,809,888,809
29,Mojito,75,0,1779017203202,1779017203471,1779017203549,269,347,269
12,White Wine,25,0,1779017203549,1779017203557,1779017203585,8,36,8
19,Mojito,75,0,1779017203417,1779017203592,1779017203672,175,255,175
29,Beer,25,0,1779017203665,1779017203680,1779017203707,15,42,15
18,Pina Colada,100,0,1779017201840,1779017203714,1779017203819,1874,1979,1874
29,Cider,25,0,1779017203812,1779017203825,1779017203851,13,39,13
12,Gin and Tonic,40,0,1779017203737,1779017203858,1779017203899,121,162,121
19,Bloody Mary,70,0,1779017203788,1779017203906,1779017203981,118,193,118
29,Cider,25,0,1779017203952,1779017203989,1779017204019,37,67,37
23,Pina Colada,100,0,1779017202707,1779017204027,1779017204132,1320,1425,1320
19,White Wine,25,0,1779017204135,1779017204139,1779017204168,4,33,4
29,Draft Beer,50,0,1779017204125,1779017204176,1779017204230,51,105,51
11,Pina Colada,100,0,1779017202837,1779017204238,1779017204343,1401,1506,1401
29,Vodka shot,20,0,1779017204335,1779017204350,1779017204371,15,36,15
23,Red Wine,25,0,1779017204254,1779017204378,1779017204406,124,152,124
29,Margarita,75,0,1779017204375,1779017204413,1779017204493,38,118,38
27,Pina Colada,100,0,1779017203182,1779017204501,1779017204601,1319,1419,1319
23,Cosmopolitan,65,0,1779017204561,1779017204608,1779017204674,47,113,47
28,Pina Colada,100,0,1779017203350,1779017204681,1779017204784,1331,1434,1331
23,Beer,25,0,1779017204729,1779017204790,1779017204819,61,90,61
27,Cosmopolitan,65,0,1779017204723,1779017204825,1779017204895,102,172,102
5,B52,200,0,1779017200078,1779017204902,1779017205107,4824,5029,4824
23,Cider,25,0,1779017204919,1779017205115,1779017205144,196,225,196
5,Red Wine,25,0,1779017205120,1779017205152,1779017205180,32,60,32
27,Cosmopolitan,65,0,1779017204950,1779017205186,1779017205253,236,303,236
28,Mojito,75,0,1779017204909,1779017205260,1779017205337,351,428,351
5,Beer,25,0,1779017205333,1779017205345,1779017205375,12,42,12
27,Draft Beer,50,0,1779017205305,1779017205383,1779017205438,78,133,78
7,B52,200,0,1779017200198,1779017205445,1779017205648,5247,5450,5247
5,Beer,25,0,1779017205479,1779017205656,1779017205682,177,203,177
7,Vodka shot,20,0,1779017205660,1779017205689,1779017205712,29,52,29
7,Margarita,75,0,1779017205716,1779017205719,1779017205795,3,79,3
1,B52,200,0,1779017200700,1779017205802,1779017206002,5102,5302,5102
7,Bloody Mary,70,0,1779017205880,1779017206009,1779017206083,129,203,129
15,B52,200,0,1779017201248,1779017206090,1779017206295,4842,5047,4842
7,Tequila shot,20,0,1779017206239,1779017206302,1779017206327,63,88,63
15,Cider,25,0,1779017206308,1779017206333,1779017206362,25,54,25
7,Cider,25,0,1779017206331,1779017206369,1779017206395,38,64,38
14,B52,200,0,1779017201805,1779017206402,1779017206606,4597,4801,4597
7,Draft Beer,50,0,1779017206497,1779017206613,1779017206668,116,171,116
22,B52,200,0,1779017201843,1779017206675,1779017206879,4832,5036,4832
20,B52,200,0,1779017202080,1779017206886,1779017207091,4806,5011,4806
22,Draft Beer,50,0,1779017206892,1779017207099,1779017207154,207,262,207
20,Beer,25,0,1779017207103,1779017207161,1779017207188,58,85,58
24,B52,200,0,1779017202308,1779017207195,1779017207399,4887,5091,4887
20,White Wine,25,0,1779017207293,1779017207406,1779017207434,113,141,113
22,Bloody Mary,70,0,1779017207259,1779017207442,1779017207517,183,258,183
24,Mojito,75,0,1779017207411,1779017207524,1779017207604,113,193,113
18,B52,200,0,1779017203942,1779017207612,1779017207814,3670,3872,3670
24,Red Wine,25,0,1779017207716,1779017207820,1779017207846,104,130,104
18,Red Wine,25,0,1779017207826,1779017207853,1779017207884,27,58,27
22,Pina Colada,100,0,1779017207671,1779017207891,1779017207996,220,325,220
24,Beer,25,0,1779017207999,1779017208003,1779017208033,4,34,4
18,B52,200,0,1779017208034,1779017208040,1779017208242,6,208,6
24,Red Wine,25,0,1779017208135,1779017208250,1779017208276,115,141,115
24,Draft Beer,50,0,1779017208428,1779017208428,1779017208483,0,55,0
24,Cider,25,0,1779017208588,1779017208588,1779017208618,0,30,0
24,Vodka shot,20,0,1779017208719,1779017208719,1779017208743,0,24,0
1,B52,200,0,1779017238964,1779017238965,1779017239170,1,206,1
2,Tequila shot,20,0,1779017239026,1779017239198,1779017239223,172,197,172
3,Vodka shot,20,0,1779017239087,1779017239230,1779017239255,143,168,143
0,White Wine,25,0,1779017238965,1779017239262,1779017239289,297,324,297
4,Cider,25,0,1779017239124,1779017239297,1779017239327,173,203,173
5,Red Wine,25,0,1779017239325,1779017239333,1779017239360,8,35,8
2,Cosmopolitan,65,0,1779017239227,1779017239367,1779017239437,140,210,140
1,Mojito,75,0,1779017239184,1779017239444,1779017239521,260,337,260
6,Vodka shot,20,0,1779017239503,1779017239528,1779017239551,25,48,25
5,Tequila shot,20,0,1779017239514,1779017239559,1779017239584,45,70,45
0,Red Wine,25,0,1779017239445,1779017239590,1779017239617,145,172,145
5,Beer,25,0,1779017239588,1779017239625,1779017239651,37,63,37
8,Red Wine,25,0,1779017239605,1779017239659,1779017239686,54,81,54
1,Gin and Tonic,40,0,1779017239633,1779017239694,1779017239736,61,103,61
7,Draft Beer,50,0,1779017239583,1779017239744,1779017239799,161,216,161
5,Vodka shot,20,0,1779017239756,1779017239808,1779017239833,52,77,52
8,Vodka shot,20,0,1779017239838,1779017239840,1779017239861,2,23,2
8,Vodka shot,20,0,1779017239865,1779017239869,1779017239891,4,26,4
1,Red Wine,25,0,1779017239851,1779017239898,1779017239925,47,74,47
0,Gin and Tonic,40,0,1779017239772,1779017239933,1779017239976,161,204,161
9,White Wine,25,0,1779017239965,1779017239984,1779017240013,19,48,19
7,Bloody Mary,70,0,1779017239900,1779017240021,1779017240096,121,196,121
0,Beer,25,0,1779017240092,1779017240103,1779017240130,11,38,11
5,Mojito,75,0,1779017239838,1779017240137,1779017240218,299,380,299
8,Mojito,75,0,1779017239896,1779017240226,1779017240302,330,406,330
7,Martini,60,0,1779017240249,1779017240310,1779017240371,61,122,61
5,Martini,60,0,1779017240334,1779017240379,1779017240443,45,109,45
11,White Wine,25,0,1779017240413,1779017240451,1779017240476,38,63,38
0,Margarita,75,0,1779017240235,1779017240484,1779017240560,249,325,249
7,Cider,25,0,1779017240486,1779017240567,1779017240596,81,110,81
12,Beer,25,0,1779017240512,1779017240604,1779017240633,92,121,92
14,Gin and Tonic,40,0,1779017240561,1779017240640,1779017240684,79,123,79
11,Cosmopolitan,65,0,1779017240632,1779017240691,1779017240759,59,127,59
7,Cider,25,0,1779017240702,1779017240767,1779017240797,65,95,65
12,Draft Beer,50,0,1779017240738,1779017240805,1779017240860,67,122,67
16,Beer,25,0,1779017240851,1779017240868,1779017240896,17,45,17
17,Red Wine,25,0,1779017240885,1779017240904,1779017240934,19,49,19
7,White Wine,25,0,1779017240902,1779017240942,1779017240971,40,69,40
19,White Wine,25,0,1779017240972,1779017240979,1779017241005,7,33,7
20,Red Wine,25,0,1779017240994,1779017241013,1779017241043,19,49,19
14,Draft Beer,50,0,1779017240800,1779017241049,1779017241105,249,305,249
17,Gin and Tonic,40,0,1779017241089,1779017241112,1779017241156,23,67,23
19,Red Wine,25,0,1779017241160,1779017241162,1779017241188,2,28,2
18,Draft Beer,50,0,1779017240954,1779017241195,1779017241250,241,296,241
12,Martini,60,0,1779017240962,1779017241257,1779017241322,295,360,295
17,Vodka shot,20,0,1779017241271,1779017241328,1779017241353,57,82,57
19,Tequila shot,20,0,1779017241343,1779017241360,1779017241385,17,42,17
17,Tequila shot,20,0,1779017241357,1779017241392,1779017241417,35,60,35
21,Cosmopolitan,65,0,1779017241065,1779017241424,1779017241492,359,427,359
20,Cosmopolitan,65,0,1779017241197,1779017241499,1779017241568,302,371,302
23,Bloody Mary,70,0,1779017241524,1779017241576,1779017241651,52,127,52
20,Vodka shot,20,0,1779017241623,1779017241659,1779017241683,36,60,36
21,Bloody Mary,70,0,1779017241544,1779017241690,1779017241765,146,221,146
8,Mojito,75,0,1779017240418,1779017241773,1779017241850,1355,1432,1355
13,Mojito,75,0,1779017240523,1779017241858,1779017241937,1335,1414,1335
21,White Wine,25,0,1779017241918,1779017241944,1779017241974,26,56,26
25,Bloody Mary,70,0,1779017241866,1779017241982,1779017242054,116,188,116
7,Mojito,75,0,1779017241126,1779017242061,1779017242141,935,1015,935
22,Mojito,75,0,1779017241260,1779017242147,1779017242222,887,962,887
25,White Wine,25,0,1779017242209,1779017242230,1779017242256,21,47,21
7,White Wine,25,0,1779017242256,1779017242263,1779017242291,7,35,7
17,Margarita,75,0,1779017241421,1779017242299,1779017242374,878,953,878
27,Vodka shot,20,0,1779017242309,1779017242381,1779017242406,72,97,72
22,Tequila shot,20,0,1779017242336,1779017242413,1779017242436,77,100,77
27,Bloody Mary,70,0,1779017242410,1779017242444,1779017242519,34,109,34
24,Margarita,75,0,1779017241564,1779017242526,1779017242606,962,1042,962
23,Mojito,75,0,1779017241806,1779017242613,1779017242693,807,887,807
27,Martini,60,0,1779017242674,1779017242701,1779017242763,27,89,27
24,Martini,60,0,1779017242691,1779017242770,1779017242832,79,141,79
26,Mojito,75,0,1779017241877,1779017242840,1779017242918,963,1041,963
22,Margarita,75,0,1779017242441,1779017242925,1779017243004,484,563,484
24,White Wine,25,0,1779017242946,1779017243012,1779017243041,66,95,66
26,Bloody Mary,70,0,1779017243033,1779017243048,1779017243120,15,87,15
10,Pina Colada,100,0,1779017240042,1779017243127,1779017243231,3085,3189,3085
24,Martini,60,0,1779017243195,1779017243238,1779017243301,43,106,43
1,Pina Colada,100,0,1779017240079,1779017243308,1779017243414,3229,3335,3229
28,Red Wine,25,0,1779017243316,1779017243421,1779017243450,105,134,105
10,Gin and Tonic,40,0,1779017243353,1779017243459,1779017243503,106,150,106
14,Pina Colada,100,0,1779017241210,1779017243510,1779017243613,2300,2403,2300
1,Vodka shot,20,0,1779017243538,1779017243621,1779017243646,83,108,83
28,Beer,25,0,1779017243604,1779017243654,1779017243681,50,77,50
1,White Wine,25,0,1779017243650,1779017243689,1779017243718,39,68,39
10,Martini,60,0,1779017243618,1779017243726,1779017243787,108,169,108
28,Vodka shot,20,0,1779017243785,1779017243794,1779017243819,9,34,9
28,Tequila shot,20,0,1779017243823,1779017243827,1779017243851,4,28,4
14,Beer,25,0,1779017243737,1779017243860,1779017243889,123,152,123
28,Draft Beer,50,0,1779017243856,1779017243895,1779017243950,39,94,39
10,Vodka shot,20,0,1779017243902,1779017243957,1779017243981,55,79,55
9,B52,200,0,1779017240169,1779017243988,1779017244193,3819,4024,3819
28,Cosmopolitan,65,0,1779017244053,1779017244200,1779017244271,147,218,147
15,B52,200,0,1779017240808,1779017244278,1779017244483,3470,3675,3470
16,B52,200,0,1779017241001,1779017244491,1779017244696,3490,3695,3490
15,Martini,60,0,1779017244496,1779017244703,1779017244766,207,270,207
16,Mojito,75,0,1779017244709,1779017244773,1779017244853,64,144,64
21,B52,200,0,1779017242126,1779017244861,1779017245062,2735,2936,2735
15,Red Wine,25,0,1779017244881,1779017245069,1779017245097,188,216,188
21,Vodka shot,20,0,1779017245075,1779017245105,1779017245128,30,53,30
21,Margarita,75,0,1779017245132,1779017245136,1779017245213,4,81,4
22,B52,200,0,1779017243086,1779017245221,1779017245426,2135,2340,2135
1,B52,200,0,1779017243874,1779017245434,1779017245639,1560,1765,1560
22,Martini,60,0,1779017245439,1779017245646,1779017245709,207,270,207
10,B52,200,0,1779017243985,1779017245716,1779017245921,1731,1936,1731
22,Margarita,75,0,1779017245823,1779017245928,1779017246008,105,185,105
14,B52,200,0,1779017243992,1779017246016,1779017246221,2024,2229,2024
22,Vodka shot,20,0,1779017246091,1779017246227,1779017246252,136,161,136
14,Pina Colada,100,0,1779017246233,1779017246259,1779017246364,26,131,26
16,B52,200,0,1779017244967,1779017246371,1779017246576,1404,1609,1404
15,B52,200,0,1779017245252,1779017246585,1779017246790,1333,1538,1333
16,Cider,25,0,1779017246590,1779017246797,1779017246825,207,235,207
29,Margarita,75,0,1779017246627,1779017246832,1779017246912,205,285,205
16,Pina Colada,100,0,1779017246928,1779017246928,1779017247029,0,101,0
16,Martini,60,0,1779017247151,1779017247151,1779017247216,0,65,0
16,Vodka shot,20,0,1779017247332,1779017247332,1779017247355,0,23,0
0,Beer,25,0,1779017279663,1779017279663,1779017279693,0,30,0
1,Draft Beer,50,0,1779017279746,1779017279746,1779017279797,0,51,0
0,Cider,25,0,1779017279795,1779017279804,1779017279834,9,39,9
2,Pina Colada,100,0,1779017279859,1779017279859,1779017279961,0,102,0
3,Tequila shot,20,0,1779017279916,1779017279968,1779017279993,52,77,52
0,Vodka shot,20,0,1779017279939,1779017280000,1779017280024,61,85,61
3,Vodka shot,20,0,1779017279998,1779017280031,1779017280055,33,57,33
3,Draft Beer,50,0,1779017280061,1779017280064,1779017280119,3,58,3
4,Beer,25,0,1779017280077,1779017280126,1779017280153,49,76,49
2,Martini,60,0,1779017280087,1779017280160,1779017280225,73,138,73
3,Beer,25,0,1779017280224,1779017280232,1779017280262,8,38,8
4,White Wine,25,0,1779017280257,1779017280270,1779017280300,13,43,13
1,Mojito,75,0,1779017279901,1779017280306,1779017280386,405,485,405
2,Beer,25,0,1779017280341,1779017280393,1779017280421,52,80,52
6,Red Wine,25,0,1779017280397,1779017280428,1779017280457,31,60,31
4,Gin and Tonic,40,0,1779017280455,1779017280463,1779017280508,8,53,8
1,Draft Beer,50,0,1779017280501,1779017280514,1779017280569,13,68,13
0,Mojito,75,0,1779017280029,1779017280577,1779017280658,548,629,548
6,Cider,25,0,1779017280612,1779017280664,1779017280694,52,82,52
4,White Wine,25,0,1779017280621,1779017280702,1779017280727,81,106,81
1,Draft Beer,50,0,1779017280674,1779017280733,1779017280787,59,113,59
5,Mojito,75,0,1779017280371,1779017280792,1779017280870,421,499,421
6,Red Wine,25,0,1779017280800,1779017280877,1779017280905,77,105,77
8,Cider,25,0,1779017280801,1779017280912,1779017280939,111,138,111
4,Cider,25,0,1779017280882,1779017280947,1779017280976,65,94,65
1,Cider,25,0,1779017280887,1779017280984,1779017281009,97,122,97
0,Pina Colada,100,0,1779017280773,1779017281017,1779017281121,244,348,244
4,Cider,25,0,1779017281080,1779017281128,1779017281158,48,78,48
6,Draft Beer,50,0,1779017281060,1779017281165,1779017281220,105,160,105
9,Cosmopolitan,65,0,1779017281111,1779017281226,1779017281296,115,185,115
10,Tequila shot,20,0,1779017281281,1779017281302,1779017281327,21,46,21
0,White Wine,25,0,1779017281247,1779017281334,1779017281364,87,117,87
9,White Wine,25,0,1779017281350,1779017281371,1779017281398,21,48,21
6,Draft Beer,50,0,1779017281325,1779017281404,1779017281455,79,130,79
15,Vodka shot,20,0,1779017281418,1779017281463,1779017281487,45,69,45
14,Cider,25,0,1779017281410,1779017281495,1779017281525,85,115,85
15,White Wine,25,0,1779017281492,1779017281532,1779017281560,40,68,40
9,Vodka shot,20,0,1779017281554,1779017281567,1779017281592,13,38,13
0,Gin and Tonic,40,0,1779017281519,1779017281599,1779017281643,80,124,80
14,Red Wine,25,0,1779017281629,1779017281651,1779017281679,22,50,22
11,Draft Beer,50,0,1779017281331,1779017281687,1779017281737,356,406,356
15,Cider,25,0,1779017281714,1779017281746,1779017281776,32,62,32
12,Cosmopolitan,65,0,1779017281364,1779017281787,1779017281857,423,493,423
20,Tequila shot,20,0,1779017281839,1779017281865,1779017281890,26,51,26
15,Beer,25,0,1779017281877,1779017281896,1779017281921,19,44,19
12,Vodka shot,20,0,1779017281910,1779017281932,1779017281953,22,43,22
22,Vodka shot,20,0,1779017281958,1779017281961,1779017281986,3,28,3
12,Red Wine,25,0,1779017281957,1779017281993,1779017282023,36,66,36
23,Cider,25,0,1779017281981,1779017282030,1779017282060,49,79,49
22,Gin and Tonic,40,0,1779017281990,1779017282067,1779017282107,77,117,77
14,Martini,60,0,1779017281834,1779017282115,1779017282177,281,343,281
23,Tequila shot,20,0,1779017282162,1779017282185,1779017282210,23,48,23
24,Red Wine,25,0,1779017282127,1779017282216,1779017282246,89,119,89
23,Gin and Tonic,40,0,1779017282214,1779017282252,1779017282295,38,81,38
22,Gin and Tonic,40,0,1779017282223,1779017282302,1779017282343,79,120,79
21,Cosmopolitan,65,0,1779017281897,1779017282350,1779017282421,453,524,453
25,Draft Beer,50,0,1779017282353,1779017282428,1779017282480,75,127,75
26,White Wine,25,0,1779017282469,1779017282487,1779017282513,18,44,18
21,Cosmopolitan,65,0,1779017282473,1779017282520,1779017282588,47,115,47
25,Beer,25,0,1779017282582,1779017282594,1779017282624,12,42,12
8,Margarita,75,0,1779017281040,1779017282631,1779017282709,1591,1669,1591
26,Gin and Tonic,40,0,1779017282668,1779017282717,1779017282759,49,91,49
21,Bloody Mary,70,0,1779017282644,1779017282767,1779017282841,123,197,123
27,Martini,60,0,1779017282786,1779017282848,1779017282912,62,126,62
26,Cider,25,0,1779017282875,1779017282918,1779017282947,43,72,43
8,Bloody Mary,70,0,1779017282793,1779017282954,1779017283029,161,236,161
16,Mojito,75,0,1779017281505,1779017283036,1779017283112,1531,1607,1531
9,Margarita,75,0,1779017281596,1779017283119,1779017283195,1523,1599,1523
8,Gin and Tonic,40,0,1779017283184,1779017283203,1779017283246,19,62,19
17,Margarita,75,0,1779017281613,1779017283253,1779017283333,1640,1720,1640
9,Martini,60,0,1779017283280,1779017283339,1779017283403,59,123,59
15,Mojito,75,0,1779017282023,1779017283410,1779017283488,1387,1465,1387
12,Mojito,75,0,1779017282175,1779017283496,1779017283575,1321,1400,1321
28,Beer,25,0,1779017283503,1779017283583,1779017283614,80,111,80
9,Draft Beer,50,0,1779017283516,1779017283621,1779017283672,105,156,105
22,Mojito,75,0,1779017282459,1779017283680,1779017283760,1221,1301,1221
27,Margarita,75,0,1779017283027,1779017283768,1779017283846,741,819,741
9,Bloody Mary,70,0,1779017283778,1779017283853,1779017283924,75,146,75
22,Red Wine,25,0,1779017283877,1779017283931,1779017283958,54,81,54
28,Margarita,75,0,1779017283719,1779017283965,1779017284046,246,327,246
13,Pina Colada,100,0,1779017281376,1779017284053,1779017284157,2677,2781,2677
28,Cider,25,0,1779017284131,1779017284164,1779017284195,33,64,33
11,Pina Colada,100,0,1779017281840,1779017284202,1779017284306,2362,2466,2362
13,Red Wine,25,0,1779017284282,1779017284314,1779017284342,32,60,32
28,White Wine,25,0,1779017284300,1779017284350,1779017284380,50,80,50
20,Pina Colada,100,0,1779017281894,1779017284387,1779017284492,2493,2598,2493
13,Mojito,75,0,1779017284495,1779017284500,1779017284580,5,85,5
28,Vodka shot,20,0,1779017284535,1779017284587,1779017284608,52,73,52
28,Gin and Tonic,40,0,1779017284613,1779017284616,1779017284661,3,48,3
20,Vodka shot,20,0,1779017284616,1779017284667,1779017284692,51,76,51
13,Vodka shot,20,0,1779017284692,1779017284699,1779017284724,7,32,7
20,Tequila shot,20,0,1779017284695,1779017284731,1779017284755,36,60,36
13,Beer,25,0,1779017284728,1779017284761,1779017284791,33,63,33
20,Cider,25,0,1779017284759,1779017284799,1779017284828,40,69,40
28,Gin and Tonic,40,0,1779017284776,1779017284835,1779017284877,59,101,59
25,Pina Colada,100,0,1779017282727,1779017284883,1779017284986,2156,2259,2156
13,Red Wine,25,0,1779017284893,1779017284993,1779017285018,100,125,100
20,White Wine,25,0,1779017284931,1779017285025,1779017285056,94,125,94
27,Pina Colada,100,0,1779017283931,1779017285062,1779017285167,1131,1236,1131
25,Red Wine,25,0,1779017285112,1779017285175,1779017285205,63,93,63
20,Martini,60,0,1779017285211,1779017285211,1779017285274,0,63,0
29,Pina Colada,100,0,1779017284093,1779017285281,1779017285385,1188,1292,1188
25,White Wine,25,0,1779017285360,1779017285393,1779017285421,33,61,33
11,Pina Colada,100,0,1779017284427,1779017285428,1779017285530,1001,1103,1001
29,Beer,25,0,1779017285513,1779017285538,1779017285563,25,50,25
7,B52,200,0,1779017280637,1779017285570,1779017285774,4933,5137,4933
11,Tequila shot,20,0,1779017285656,1779017285781,1779017285805,125,149,125
11,Cider,25,0,1779017285809,1779017285812,1779017285842,3,33,3
29,Mojito,75,0,1779017285669,1779017285850,1779017285929,181,260,181
7,Mojito,75,0,1779017285786,1779017285936,1779017286014,150,228,150
11,Mojito,75,0,1779017285947,1779017286022,1779017286100,75,153,75
29,Gin and Tonic,40,0,1779017286044,1779017286108,1779017286151,64,107,64
25,Pina Colada,100,0,1779017285574,1779017286158,1779017286263,584,689,584
29,Margarita,75,0,1779017286263,1779017286269,1779017286349,6,86,6
5,B52,200,0,1779017280982,1779017286356,1779017286561,5374,5579,5374
25,Margarita,75,0,1779017286388,1779017286568,1779017286646,180,258,180
5,Martini,60,0,1779017286572,1779017286654,1779017286719,82,147,82
18,B52,200,0,1779017281718,1779017286726,1779017286929,5008,5211,5008
5,Vodka shot,20,0,1779017286834,1779017286938,1779017286960,104,126,104
18,Gin and Tonic,40,0,1779017286942,1779017286967,1779017287010,25,68,25
19,B52,200,0,1779017281766,1779017287017,1779017287222,5251,5456,5251
18,Margarita,75,0,1779017287125,1779017287230,1779017287310,105,185,105
14,B52,200,0,1779017282291,1779017287317,1779017287520,5026,5229,5026
18,Cosmopolitan,65,0,1779017287395,1779017287528,1779017287595,133,200,133
14,Vodka shot,20,0,1779017287533,1779017287603,1779017287627,70,94,70
24,B52,200,0,1779017282403,1779017287634,1779017287839,5231,5436,5231
18,Pina Colada,100,0,1779017287650,1779017287845,1779017287950,195,300,195
24,Cider,25,0,1779017287851,1779017287958,1779017287986,107,135,107
26,B52,200,0,1779017283051,1779017287992,1779017288195,4941,5144,4941
18,Tequila shot,20,0,1779017288075,1779017288202,1779017288226,127,151,127
26,Gin and Tonic,40,0,1779017288207,1779017288234,1779017288277,27,70,27
24,Bloody Mary,70,0,1779017288091,1779017288284,1779017288359,193,268,193
16,B52,200,0,1779017283227,1779017288366,1779017288569,5139,5342,5139
26,Red Wine,25,0,1779017288392,1779017288575,1779017288600,183,208,183
16,Vodka shot,20,0,1779017288581,1779017288608,1779017288632,27,51,27
16,Pina Colada,100,0,1779017288636,1779017288639,1779017288743,3,107,3
8,B52,200,0,1779017283360,1779017288749,1779017288954,5389,5594,5389
16,Draft Beer,50,0,1779017288867,1779017288962,1779017289016,95,149,95
8,Draft Beer,50,0,1779017288967,1779017289023,1779017289076,56,109,56
29,B52,200,0,1779017286432,1779017289083,1779017289286,2651,2854,2651
19,B52,200,0,1779017287235,1779017289293,1779017289498,2058,2263,2058
29,Vodka shot,20,0,1779017289297,1779017289505,1779017289526,208,229,208
19,Martini,60,0,1779017289509,1779017289534,1779017289595,25,86,25
29,Margarita,75,0,1779017289530,1779017289602,1779017289682,72,152,72
19,Bloody Mary,70,0,1779017289709,1779017289709,1779017289780,0,71,0
19,Vodka shot,20,0,1779017289932,1779017289933,1779017289957,1,25,1
19,White Wine,25,0,1779017289961,1779017289964,1779017289993,3,32,3
19,Martini,60,0,1779017290145,1779017290145,1779017290210,0,65,0
19,Cider,25,0,1779017290324,1779017290325,1779017290355,1,31,1
0,Beer,25,0,1779017326468,1779017326469,1779017326499,1,31,1
0,Draft Beer,50,0,1779017326605,1779017326605,1779017326661,0,56,0
1,B52,200,0,1779017326683,1779017326683,1779017326887,0,204,0
3,White Wine,25,0,1779017326815,1779017326896,1779017326926,81,111,81
1,Red Wine,25,0,1779017326900,1779017326935,1779017326963,35,63,35
5,Beer,25,0,1779017326970,1779017326974,1779017327004,4,34,4
2,Gin and Tonic,40,0,1779017326790,1779017327012,1779017327056,222,266,222
6,Gin and Tonic,40,0,1779017326991,1779017327064,1779017327109,73,118,73
5,Cider,25,0,1779017327109,1779017327117,1779017327144,8,35,8
7,Tequila shot,20,0,1779017327122,1779017327154,1779017327179,32,57,32
1,Draft Beer,50,0,1779017327118,1779017327187,1779017327242,69,124,69
5,Cider,25,0,1779017327247,1779017327249,1779017327279,2,32,2
2,Martini,60,0,1779017327168,1779017327286,1779017327350,118,182,118
1,Beer,25,0,1779017327345,1779017327358,1779017327387,13,42,13
9,Cider,25,0,1779017327386,1779017327394,1779017327421,8,35,8
6,Bloody Mary,70,0,1779017327220,1779017327427,1779017327501,207,281,207
1,Vodka shot,20,0,1779017327493,1779017327509,1779017327532,16,39,16
10,White Wine,25,0,1779017327446,1779017327539,1779017327568,93,122,93
2,Cider,25,0,1779017327465,1779017327576,1779017327605,111,140,111
1,White Wine,25,0,1779017327536,1779017327613,1779017327643,77,107,77
9,Draft Beer,50,0,1779017327526,1779017327651,1779017327704,125,178,125
6,Tequila shot,20,0,1779017327655,1779017327711,1779017327733,56,78,56
2,White Wine,25,0,1779017327711,1779017327740,1779017327769,29,58,29
10,Red Wine,25,0,1779017327724,1779017327775,1779017327805,51,81,51
9,Vodka shot,20,0,1779017327805,1779017327813,1779017327833,8,28,8
13,Beer,25,0,1779017327735,1779017327841,1779017327869,106,134,106
14,Red Wine,25,0,1779017327781,1779017327877,1779017327906,96,125,96
15,White Wine,25,0,1779017327796,1779017327914,1779017327940,118,144,118
9,Cider,25,0,1779017327838,1779017327948,1779017327975,110,137,110
2,Red Wine,25,0,1779017327919,1779017327982,1779017328012,63,93,63
6,Draft Beer,50,0,1779017327737,1779017328021,1779017328076,284,339,284
14,Tequila shot,20,0,1779017328064,1779017328086,1779017328112,22,48,22
15,Gin and Tonic,40,0,1779017328096,1779017328119,1779017328165,23,69,23
1,Draft Beer,50,0,1779017327795,1779017328172,1779017328224,377,429,377
14,Draft Beer,50,0,1779017328116,1779017328232,1779017328285,116,169,116
15,Tequila shot,20,0,1779017328277,1779017328292,1779017328314,15,37,15
18,Draft Beer,50,0,1779017328129,1779017328321,1779017328375,192,246,192
19,White Wine,25,0,1779017328369,1779017328385,1779017328414,16,45,16
14,Draft Beer,50,0,1779017328390,1779017328421,1779017328475,31,85,31
20,Beer,25,0,1779017328463,1779017328481,1779017328507,18,44,18
17,Martini,60,0,1779017328104,1779017328515,1779017328582,411,478,411
2,Martini,60,0,1779017328167,1779017328589,1779017328654,422,487,422
