patron,drink,executionTime,queueLevel,arrivalTime,serviceStartTime,completionTime,waitingTime,turnaroundTime,responseTime
6,Beer,25,0,1779017101979,1779017102116,1779017102146,137,167,137
7,Red Wine,25,0,1779017102122,1779017102153,1779017102183,31,61,31
8,Martini,60,0,1779017101751,1779017102189,1779017102250,438,499,438
9,Mojito,75,0,1779017101888,1779017102257,1779017102333,369,445,369
7,White Wine,25,0,1779017102336,1779017102340,1779017102370,4,34,4
8,Vodka shot,20,0,1779017102362,1779017102377,1779017102402,15,40,15
8,Beer,25,0,1779017102406,1779017102409,1779017102436,3,30,3
10,Gin and Tonic,40,0,1779017101965,1779017102444,1779017102489,479,524,479
9,B52,200,0,1779017102448,1779017102497,1779017102702,49,254,49
7,Margarita,75,0,1779017102525,1779017102709,1779017102786,184,261,184
8,Mojito,75,0,1779017102540,1779017102794,1779017102873,254,333,254
7,White Wine,25,0,1779017102868,1779017102881,1779017102909,13,41,13
9,Cider,25,0,1779017102715,1779017102917,1779017102945,202,230,202
10,Pina Colada,100,0,1779017102605,1779017102953,1779017103058,348,453,348
7,Beer,25,0,1779017103060,1779017103065,1779017103095,5,35,5
8,Draft Beer,50,0,1779017102987,1779017103102,1779017103156,115,169,115
11,Martini,60,0,1779017102001,1779017103162,1779017103228,1161,1227,1161
7,Martini,60,0,1779017103200,1779017103235,1779017103300,35,100,35
8,Red Wine,25,0,1779017103262,1779017103307,1779017103336,45,74,45
10,White Wine,25,0,1779017103184,1779017103344,1779017103374,160,190,160
11,Red Wine,25,0,1779017103343,1779017103382,1779017103411,39,68,39
7,Beer,25,0,1779017103415,1779017103417,1779017103445,2,30,2
12,Cider,25,0,1779017102001,1779017103452,1779017103481,1451,1480,1451
13,Bloody Mary,70,0,1779017102056,1779017103489,1779017103559,1433,1503,1433
11,Pina Colada,100,0,1779017103564,1779017103566,1779017103671,2,107,2
12,Tequila shot,20,0,1779017103585,1779017103679,1779017103701,94,116,94
12,B52,200,0,1779017103705,1779017103708,1779017103913,3,208,3
11,Pina Colada,100,0,1779017103792,1779017103921,1779017104025,129,233,129
12,Draft Beer,50,0,1779017103926,1779017104033,1779017104084,107,158,107
13,Red Wine,25,0,1779017103710,1779017104092,1779017104119,382,409,382
14,B52,200,0,1779017102114,1779017104126,1779017104331,2012,2217,2012
11,Red Wine,25,0,1779017104149,1779017104339,1779017104369,190,220,190
12,Gin and Tonic,40,0,1779017104187,1779017104375,1779017104418,188,231,188
13,Draft Beer,50,0,1779017104274,1779017104425,1779017104484,151,210,151
14,Mojito,75,0,1779017104344,1779017104490,1779017104570,146,226,146
11,Vodka shot,20,0,1779017104521,1779017104577,1779017104602,56,81,56
13,Red Wine,25,0,1779017104590,1779017104610,1779017104637,20,47,20
15,Gin and Tonic,40,0,1779017102315,1779017104645,1779017104690,2330,2375,2330
14,Gin and Tonic,40,0,1779017104684,1779017104698,1779017104742,14,58,14
16,Bloody Mary,70,0,1779017102515,1779017104750,1779017104824,2235,2309,2235
15,Cider,25,0,1779017104805,1779017104831,1779017104860,26,55,26
17,Bloody Mary,70,0,1779017103169,1779017104867,1779017104942,1698,1773,1698
18,Martini,60,0,1779017103316,1779017104949,1779017105014,1633,1698,1633
15,Martini,60,0,1779017104966,1779017105022,1779017105084,56,118,56
19,Pina Colada,100,0,1779017103532,1779017105092,1779017105196,1560,1664,1560
18,Cider,25,0,1779017105126,1779017105204,1779017105229,78,103,78
19,Gin and Tonic,40,0,1779017105320,1779017105321,1779017105366,1,46,1
18,Vodka shot,20,0,1779017105334,1779017105375,1779017105397,41,63,41
19,Vodka shot,20,0,1779017105485,1779017105485,1779017105509,0,24,0
19,Mojito,75,0,1779017105513,1779017105517,1779017105597,4,84,4
19,Vodka shot,20,0,1779017105713,1779017105713,1779017105734,0,21,0
19,Pina Colada,100,0,1779017105738,1779017105741,1779017105846,3,108,3
0,Gin and Tonic,40,0,1779017130881,1779017130884,1779017130929,3,48,3
0,Beer,25,0,1779017131042,1779017131042,1779017131073,0,31,0
1,Pina Colada,100,0,1779017131136,1779017131136,1779017131241,0,105,0
0,Mojito,75,0,1779017131178,1779017131247,1779017131328,69,150,69
1,Bloody Mary,70,0,1779017131366,1779017131366,1779017131438,0,72,0
1,White Wine,25,0,1779017131593,1779017131593,1779017131621,0,28,0
2,B52,200,0,1779017131699,1779017131699,1779017131904,0,205,0
1,B52,200,0,1779017131776,1779017131912,1779017132116,136,340,136
2,White Wine,25,0,1779017131917,1779017132124,1779017132154,207,237,207
1,Margarita,75,0,1779017132130,1779017132161,1779017132242,31,112,31
3,Bloody Mary,70,0,1779017131707,1779017132249,1779017132320,542,613,542
2,Margarita,75,0,1779017132309,1779017132327,1779017132407,18,98,18
4,Bloody Mary,70,0,1779017131814,1779017132415,1779017132489,601,675,601
2,Red Wine,25,0,1779017132492,1779017132496,1779017132526,4,34,4
3,Red Wine,25,0,1779017132475,1779017132533,1779017132563,58,88,58
5,Draft Beer,50,0,1779017131818,1779017132570,1779017132625,752,807,752
6,Draft Beer,50,0,1779017131886,1779017132633,1779017132685,747,799,747
2,Beer,25,0,1779017132681,1779017132693,1779017132718,12,37,12
3,Red Wine,25,0,1779017132718,1779017132726,1779017132755,8,37,8
4,Red Wine,25,0,1779017132642,1779017132763,1779017132792,121,150,121
5,Vodka shot,20,0,1779017132731,1779017132799,1779017132822,68,91,68
2,Bloody Mary,70,0,1779017132824,1779017132830,1779017132904,6,80,6
3,Draft Beer,50,0,1779017132911,1779017132911,1779017132965,0,54,0
4,B52,200,0,1779017132943,1779017132972,1779017133175,29,232,29
2,Cosmopolitan,65,0,1779017133059,1779017133183,1779017133253,124,194,124
3,Pina Colada,100,0,1779017133070,1779017133261,1779017133366,191,296,191
2,Gin and Tonic,40,0,1779017133307,1779017133373,1779017133418,66,111,66
4,Pina Colada,100,0,1779017133188,1779017133425,1779017133527,237,339,237
3,Gin and Tonic,40,0,1779017133492,1779017133533,1779017133578,41,86,41
5,Mojito,75,0,1779017132827,1779017133585,1779017133662,758,835,758
4,Red Wine,25,0,1779017133651,1779017133669,1779017133700,18,49,18
6,Martini,60,0,1779017132790,1779017133707,1779017133770,917,980,917
5,White Wine,25,0,1779017133775,1779017133778,1779017133803,3,28,3
7,Cider,25,0,1779017132229,1779017133811,1779017133838,1582,1609,1582
8,Draft Beer,50,0,1779017132316,1779017133845,1779017133900,1529,1584,1529
4,White Wine,25,0,1779017133855,1779017133907,1779017133935,52,80,52
9,Draft Beer,50,0,1779017132375,1779017133942,1779017133995,1567,1620,1567
5,Tequila shot,20,0,1779017133957,1779017134003,1779017134025,46,68,46
8,Cosmopolitan,65,0,1779017134005,1779017134033,1779017134102,28,97,28
4,Gin and Tonic,40,0,1779017134091,1779017134109,1779017134154,18,63,18
8,Margarita,75,0,1779017134155,1779017134162,1779017134242,7,87,7
9,Tequila shot,20,0,1779017134100,1779017134250,1779017134275,150,175,150
4,Vodka shot,20,0,1779017134268,1779017134283,1779017134307,15,39,15
10,Mojito,75,0,1779017132567,1779017134315,1779017134395,1748,1828,1748
8,Bloody Mary,70,0,1779017134328,1779017134403,1779017134478,75,150,75
11,Gin and Tonic,40,0,1779017132615,1779017134486,1779017134530,1871,1915,1871
10,Beer,25,0,1779017134508,1779017134537,1779017134565,29,57,29
12,Vodka shot,20,0,1779017132883,1779017134573,1779017134596,1690,1713,1690
13,Mojito,75,0,1779017133149,1779017134604,1779017134684,1455,1535,1455
8,Vodka shot,20,0,1779017134634,1779017134692,1779017134717,58,83,58
8,Mojito,75,0,1779017134722,1779017134725,1779017134801,3,79,3
10,Cider,25,0,1779017134669,1779017134809,1779017134839,140,170,140
11,Vodka shot,20,0,1779017134644,1779017134846,1779017134869,202,225,202
14,Margarita,75,0,1779017133217,1779017134877,1779017134955,1660,1738,1660
8,Cosmopolitan,65,0,1779017134917,1779017134962,1779017135033,45,116,45
10,B52,200,0,1779017134944,1779017135040,1779017135242,96,298,96
8,Martini,60,0,1779017135088,1779017135249,1779017135311,161,223,161
10,Gin and Tonic,40,0,1779017135254,1779017135319,1779017135364,65,110,65
14,Beer,25,0,1779017135035,1779017135371,1779017135401,336,366,336
15,Bloody Mary,70,0,1779017133680,1779017135409,1779017135483,1729,1803,1729
10,Red Wine,25,0,1779017135476,1779017135491,1779017135517,15,41,15
14,Mojito,75,0,1779017135504,1779017135525,1779017135604,21,100,21
16,Cosmopolitan,65,0,1779017133714,1779017135612,1779017135678,1898,1964,1898
10,B52,200,0,1779017135673,1779017135686,1779017135891,13,218,13
14,Tequila shot,20,0,1779017135720,1779017135899,1779017135924,179,204,179
14,Cider,25,0,1779017135929,1779017135932,1779017135962,3,33,3
15,Mojito,75,0,1779017135637,1779017135969,1779017136047,332,410,332
16,Martini,60,0,1779017135733,1779017136054,1779017136115,321,382,321
14,Cider,25,0,1779017136066,1779017136122,1779017136152,56,86,56
17,Cider,25,0,1779017134422,1779017136158,1779017136188,1736,1766,1736
15,Bloody Mary,70,0,1779017136162,1779017136194,1779017136269,32,107,32
14,Beer,25,0,1779017136255,1779017136276,1779017136306,21,51,21
16,Draft Beer,50,0,1779017136230,1779017136312,1779017136367,82,137,82
17,Bloody Mary,70,0,1779017136293,1779017136375,1779017136450,82,157,82
14,Tequila shot,20,0,1779017136411,1779017136457,1779017136482,46,71,46
15,Red Wine,25,0,1779017136424,1779017136489,1779017136517,65,93,65
16,Tequila shot,20,0,1779017136469,1779017136525,1779017136550,56,81,56
16,Cider,25,0,1779017136554,1779017136557,1779017136586,3,32,3
18,Vodka shot,20,0,1779017134672,1779017136593,1779017136618,1921,1946,1921
17,Gin and Tonic,40,0,1779017136605,1779017136625,1779017136670,20,65,20
18,Cosmopolitan,65,0,1779017136622,1779017136678,1779017136745,56,123,56
16,Cider,25,0,1779017136689,1779017136751,1779017136778,62,89,62
19,Mojito,75,0,1779017135329,1779017136786,1779017136866,1457,1537,1457
17,Gin and Tonic,40,0,1779017136786,1779017136873,1779017136917,87,131,87
18,Cider,25,0,1779017136800,1779017136925,1779017136951,125,151,125
19,Tequila shot,20,0,1779017136981,1779017136981,1779017137005,0,24,0
19,Pina Colada,100,0,1779017137010,1779017137013,1779017137118,3,108,3
17,Vodka shot,20,0,1779017137029,1779017137125,1779017137150,96,121,96
17,White Wine,25,0,1779017137154,1779017137157,1779017137185,3,31,3
18,Beer,25,0,1779017137054,1779017137192,1779017137222,138,168,138
19,Cider,25,0,1779017137243,1779017137243,1779017137273,0,30,0
18,White Wine,25,0,1779017137326,1779017137326,1779017137354,0,28,0
17,Vodka shot,20,0,1779017137338,1779017137359,1779017137384,21,46,21
19,White Wine,25,0,1779017137379,1779017137391,1779017137417,12,38,12
18,White Wine,25,0,1779017137507,1779017137508,1779017137534,1,27,1
19,Gin and Tonic,40,0,1779017137570,1779017137570,1779017137611,0,41,0
19,Pina Colada,100,0,1779017137727,1779017137727,1779017137829,0,102,0
0,Tequila shot,20,0,1779017167830,1779017167831,1779017167856,1,26,1
1,Pina Colada,100,0,1779017167872,1779017167872,1779017167974,0,102,0
3,Draft Beer,50,0,1779017168085,1779017168085,1779017168141,0,56,0
1,B52,200,0,1779017168099,1779017168149,1779017168353,50,254,50
2,Cider,25,0,1779017168085,1779017168361,1779017168388,276,303,276
1,Pina Colada,100,0,1779017168366,1779017168396,1779017168497,30,131,30
2,Pina Colada,100,0,1779017168492,1779017168503,1779017168603,11,111,11
3,Vodka shot,20,0,1779017168247,1779017168611,1779017168636,364,389,364
1,Draft Beer,50,0,1779017168618,1779017168644,1779017168699,26,81,26
3,Cider,25,0,1779017168641,1779017168707,1779017168737,66,96,66
2,Mojito,75,0,1779017168724,1779017168745,1779017168823,21,99,21
1,Red Wine,25,0,1779017168804,1779017168830,1779017168859,26,55,26
3,Beer,25,0,1779017168842,1779017168866,1779017168895,24,53,24
4,Red Wine,25,0,1779017168152,1779017168901,1779017168931,749,779,749
2,Margarita,75,0,1779017168938,1779017168939,1779017169017,1,79,1
1,Bloody Mary,70,0,1779017169012,1779017169025,1779017169097,13,85,13
2,B52,200,0,1779017169102,1779017169103,1779017169305,1,203,1
1,Martini,60,0,1779017169250,1779017169313,1779017169378,63,128,63
2,Beer,25,0,1779017169318,1779017169385,1779017169414,67,96,67
3,Beer,25,0,1779017168998,1779017169422,1779017169452,424,454,424
4,B52,200,0,1779017169086,1779017169460,1779017169663,374,577,374
1,Red Wine,25,0,1779017169493,1779017169671,1779017169701,178,208,178
4,Vodka shot,20,0,1779017169675,1779017169708,1779017169734,33,59,33
4,Martini,60,0,1779017169738,1779017169741,1779017169806,3,68,3
5,B52,200,0,1779017168190,1779017169814,1779017170014,1624,1824,1624
4,Cosmopolitan,65,0,1779017169918,1779017170022,1779017170090,104,172,104
5,Tequila shot,20,0,1779017170027,1779017170098,1779017170123,71,96,71
5,Bloody Mary,70,0,1779017170128,1779017170131,1779017170203,3,75,3
4,White Wine,25,0,1779017170143,1779017170211,1779017170241,68,98,68
6,Pina Colada,100,0,1779017168343,1779017170249,1779017170353,1906,2010,1906
5,Mojito,75,0,1779017170355,1779017170361,1779017170441,6,86,6
4,Mojito,75,0,1779017170394,1779017170449,1779017170526,55,132,55
6,Cider,25,0,1779017170479,1779017170533,1779017170563,54,84,54
5,Draft Beer,50,0,1779017170554,1779017170570,1779017170626,16,72,16
7,Red Wine,25,0,1779017168395,1779017170632,1779017170658,2237,2263,2237
4,Cider,25,0,1779017170638,1779017170665,1779017170695,27,57,27
8,Mojito,75,0,1779017168890,1779017170702,1779017170782,1812,1892,1812
5,Margarita,75,0,1779017170731,1779017170790,1779017170868,59,137,59
7,Gin and Tonic,40,0,1779017170813,1779017170875,1779017170918,62,105,62
8,Bloody Mary,70,0,1779017170898,1779017170925,1779017171000,27,102,27
5,Martini,60,0,1779017170954,1779017171008,1779017171073,54,119,54
7,Red Wine,25,0,1779017171033,1779017171080,1779017171110,47,77,47
9,Gin and Tonic,40,0,1779017168892,1779017171116,1779017171161,2224,2269,2224
8,B52,200,0,1779017171155,1779017171167,1779017171373,12,218,12
5,B52,200,0,1779017171188,1779017171380,1779017171583,192,395,192
9,Vodka shot,20,0,1779017171276,1779017171591,1779017171611,315,335,315
9,Cider,25,0,1779017171615,1779017171619,1779017171649,4,34,4
10,B52,200,0,1779017168917,1779017171656,1779017171861,2739,2944,2739
11,B52,200,0,1779017169083,1779017171869,1779017172074,2786,2991,2786
10,Pina Colada,100,0,1779017171874,1779017172082,1779017172184,208,310,208
11,Gin and Tonic,40,0,1779017172088,1779017172192,1779017172234,104,146,104
12,Pina Colada,100,0,1779017169217,1779017172242,1779017172345,3025,3128,3025
10,Red Wine,25,0,1779017172309,1779017172353,1779017172379,44,70,44
11,White Wine,25,0,1779017172350,1779017172386,1779017172415,36,65,36
13,Mojito,75,0,1779017169257,1779017172422,1779017172502,3165,3245,3165
12,Red Wine,25,0,1779017172468,1779017172509,1779017172537,41,69,41
10,Vodka shot,20,0,1779017172533,1779017172544,1779017172567,11,34,11
11,Bloody Mary,70,0,1779017172568,1779017172574,1779017172649,6,81,6
13,Pina Colada,100,0,1779017172617,1779017172657,1779017172761,40,144,40
12,Mojito,75,0,1779017172693,1779017172769,1779017172846,76,153,76
11,Mojito,75,0,1779017172805,1779017172854,1779017172931,49,126,49
13,Mojito,75,0,1779017172887,1779017172939,1779017173017,52,130,52
14,Bloody Mary,70,0,1779017169326,1779017173024,1779017173098,3698,3772,3698
11,Vodka shot,20,0,1779017173042,1779017173105,1779017173126,63,84,63
11,Gin and Tonic,40,0,1779017173130,1779017173133,1779017173175,3,45,3
15,Tequila shot,20,0,1779017169545,1779017173183,1779017173208,3638,3663,3638
16,Tequila shot,20,0,1779017169842,1779017173216,1779017173236,3374,3394,3374
16,Beer,25,0,1779017173239,1779017173243,1779017173273,4,34,4
14,Martini,60,0,1779017173251,1779017173280,1779017173342,29,91,29
11,Mojito,75,0,1779017173289,1779017173350,1779017173426,61,137,61
16,Margarita,75,0,1779017173375,1779017173434,1779017173513,59,138,59
14,Cider,25,0,1779017173458,1779017173520,1779017173550,62,92,62
17,Tequila shot,20,0,1779017169918,1779017173557,1779017173579,3639,3661,3639
17,Tequila shot,20,0,1779017173583,1779017173587,1779017173607,4,24,4
16,B52,200,0,1779017173595,1779017173614,1779017173818,19,223,19
14,B52,200,0,1779017173655,1779017173825,1779017174031,170,376,170
16,White Wine,25,0,1779017173830,1779017174038,1779017174068,208,238,208
18,B52,200,0,1779017170075,1779017174074,1779017174274,3999,4199,3999
19,Draft Beer,50,0,1779017170261,1779017174282,1779017174335,4021,4074,4021
18,Tequila shot,20,0,1779017174287,1779017174342,1779017174366,55,79,55
18,Mojito,75,0,1779017174371,1779017174374,1779017174454,3,83,3
19,Gin and Tonic,40,0,1779017174436,1779017174462,1779017174507,26,71,26
20,Mojito,75,0,1779017170362,1779017174514,1779017174590,4152,4228,4152
18,B52,200,0,1779017174568,1779017174597,1779017174801,29,233,29
19,Bloody Mary,70,0,1779017174623,1779017174809,1779017174884,186,261,186
18,White Wine,25,0,1779017174814,1779017174891,1779017174920,77,106,77
20,Martini,60,0,1779017174704,1779017174927,1779017174992,223,288,223
21,Tequila shot,20,0,1779017170469,1779017175000,1779017175025,4531,4556,4531
21,Vodka shot,20,0,1779017175029,1779017175032,1779017175053,3,24,3
19,Vodka shot,20,0,1779017175034,1779017175060,1779017175084,26,50,26
18,Tequila shot,20,0,1779017175075,1779017175092,1779017175116,17,41,17
18,Cosmopolitan,65,0,1779017175120,1779017175123,1779017175193,3,73,3
19,Cosmopolitan,65,0,1779017175088,1779017175201,1779017175268,113,180,113
18,Bloody Mary,70,0,1779017175249,1779017175276,1779017175351,27,102,27
19,Cosmopolitan,65,0,1779017175323,1779017175358,1779017175426,35,103,35
20,Draft Beer,50,0,1779017175104,1779017175433,1779017175486,329,382,329
21,Margarita,75,0,1779017175057,1779017175494,1779017175574,437,517,437
22,Bloody Mary,70,0,1779017170497,1779017175582,1779017175653,5085,5156,5085
20,Cosmopolitan,65,0,1779017175592,1779017175661,1779017175730,69,138,69
23,Beer,25,0,1779017170512,1779017175737,1779017175767,5225,5255,5225
24,Tequila shot,20,0,1779017170746,1779017175775,1779017175800,5029,5054,5029
20,Cider,25,0,1779017175782,1779017175807,1779017175834,25,52,25
22,Cider,25,0,1779017175809,1779017175845,1779017175872,36,63,36
23,Draft Beer,50,0,1779017175873,1779017175880,1779017175935,7,62,7
20,Draft Beer,50,0,1779017175938,1779017175942,1779017175994,4,56,4
22,Bloody Mary,70,0,1779017175978,1779017176001,1779017176072,23,94,23
23,Margarita,75,0,1779017176041,1779017176079,1779017176158,38,117,38
24,Cider,25,0,1779017175804,1779017176165,1779017176195,361,391,361
25,Tequila shot,20,0,1779017171265,1779017176201,1779017176226,4936,4961,4936
22,Martini,60,0,1779017176227,1779017176233,1779017176298,6,71,6
24,Vodka shot,20,0,1779017176300,1779017176304,1779017176329,4,29,4
24,Beer,25,0,1779017176333,1779017176336,1779017176366,3,33,3
25,Mojito,75,0,1779017176230,1779017176373,1779017176453,143,223,143
22,White Wine,25,0,1779017176413,1779017176459,1779017176489,46,76,46
24,Bloody Mary,70,0,1779017176471,1779017176497,1779017176569,26,98,26
25,Red Wine,25,0,1779017176568,1779017176576,1779017176603,8,35,8
26,Vodka shot,20,0,1779017171378,1779017176610,1779017176632,5232,5254,5232
26,Pina Colada,100,0,1779017176636,1779017176639,1779017176740,3,104,3
22,Martini,60,0,1779017176645,1779017176747,1779017176812,102,167,102
27,Martini,60,0,1779017172172,1779017176820,1779017176884,4648,4712,4648
26,White Wine,25,0,1779017176865,1779017176890,1779017176919,25,54,25
28,Martini,60,0,1779017172430,1779017176926,1779017176989,4496,4559,4496
22,Vodka shot,20,0,1779017176927,1779017176996,1779017177019,69,92,69
22,Gin and Tonic,40,0,1779017177023,1779017177026,1779017177071,3,48,3
26,Vodka shot,20,0,1779017177071,1779017177078,1779017177101,7,30,7
28,Gin and Tonic,40,0,1779017177103,1779017177108,1779017177151,5,48,5
29,Red Wine,25,0,1779017174075,1779017177158,1779017177188,3083,3113,3083
28,Red Wine,25,0,1779017177263,1779017177263,1779017177292,0,29,0
29,B52,200,0,1779017177342,1779017177342,1779017177547,0,205,0
28,B52,200,0,1779017177447,1779017177554,1779017177760,107,313,107
0,Pina Colada,100,0,1779017209687,1779017209690,1779017209795,3,108,3
0,Mojito,75,0,1779017209919,1779017209919,1779017209996,0,77,0
1,White Wine,25,0,1779017209977,1779017210003,1779017210033,26,56,26
1,Draft Beer,50,0,1779017210189,1779017210190,1779017210242,1,53,1
2,Cosmopolitan,65,0,1779017210268,1779017210268,1779017210335,0,67,0
1,Tequila shot,20,0,1779017210343,1779017210343,1779017210368,0,25,0
1,Cosmopolitan,65,0,1779017210372,1779017210375,1779017210441,3,69,3
2,Draft Beer,50,0,1779017210391,1779017210448,1779017210502,57,111,57
1,B52,200,0,1779017210495,1779017210510,1779017210713,15,218,15
3,Gin and Tonic,40,0,1779017210343,1779017210721,1779017210762,378,419,378
1,Margarita,75,0,1779017210726,1779017210769,1779017210847,43,121,43
4,Cider,25,0,1779017210461,1779017210855,1779017210885,394,424,394
3,Draft Beer,50,0,1779017210877,1779017210892,1779017210945,15,68,15
5,Margarita,75,0,1779017210524,1779017210953,1779017211033,429,509,429
4,White Wine,25,0,1779017210990,1779017211041,1779017211070,51,80,51
3,Margarita,75,0,1779017211050,1779017211078,1779017211158,28,108,28
5,Cider,25,0,1779017211118,1779017211165,1779017211195,47,77,47
6,Red Wine,25,0,1779017210569,1779017211202,1779017211229,633,660,633
7,Cosmopolitan,65,0,1779017210643,1779017211235,1779017211300,592,657,592
3,B52,200,0,1779017211244,1779017211307,1779017211512,63,268,63
5,Cosmopolitan,65,0,1779017211300,1779017211520,1779017211590,220,290,220
3,Red Wine,25,0,1779017211525,1779017211597,1779017211625,72,100,72
6,Cider,25,0,1779017211384,1779017211632,1779017211661,248,277,248
5,Gin and Tonic,40,0,1779017211643,1779017211668,1779017211712,25,69,25
7,White Wine,25,0,1779017211355,1779017211720,1779017211745,365,390,365
8,B52,200,0,1779017210708,1779017211757,1779017211959,1049,1251,1049
3,B52,200,0,1779017211777,1779017211966,1779017212172,189,395,189
6,Bloody Mary,70,0,1779017211762,1779017212179,1779017212254,417,492,417
3,Beer,25,0,1779017212185,1779017212262,1779017212292,77,107,77
7,Draft Beer,50,0,1779017211898,1779017212299,1779017212354,401,456,401
9,Cosmopolitan,65,0,1779017210981,1779017212362,1779017212429,1381,1448,1381
6,Tequila shot,20,0,1779017212408,1779017212437,1779017212463,29,55,29
6,Cider,25,0,1779017212467,1779017212470,1779017212498,3,31,3
7,Red Wine,25,0,1779017212459,1779017212505,1779017212535,46,76,46
9,Vodka shot,20,0,1779017212484,1779017212542,1779017212563,58,79,58
10,Mojito,75,0,1779017211209,1779017212570,1779017212650,1361,1441,1361
11,Draft Beer,50,0,1779017211251,1779017212658,1779017212712,1407,1461,1407
7,Beer,25,0,1779017212687,1779017212720,1779017212750,33,63,33
12,Vodka shot,20,0,1779017211297,1779017212758,1779017212782,1461,1485,1461
10,Vodka shot,20,0,1779017212766,1779017212790,1779017212815,24,49,24
11,B52,200,0,1779017212817,1779017212822,1779017213027,5,210,5
7,Red Wine,25,0,1779017212856,1779017213034,1779017213063,178,207,178
11,Draft Beer,50,0,1779017213040,1779017213071,1779017213126,31,86,31
12,Pina Colada,100,0,1779017212787,1779017213133,1779017213239,346,452,346
7,White Wine,25,0,1779017213218,1779017213246,1779017213272,28,54,28
13,Draft Beer,50,0,1779017211328,1779017213283,1779017213338,1955,2010,1955
14,Draft Beer,50,0,1779017211511,1779017213346,1779017213400,1835,1889,1835
12,B52,200,0,1779017213364,1779017213408,1779017213613,44,249,44
13,Draft Beer,50,0,1779017213444,1779017213621,1779017213675,177,231,177
12,B52,200,0,1779017213624,1779017213683,1779017213888,59,264,59
13,Cider,25,0,1779017213779,1779017213896,1779017213925,117,146,117
12,Vodka shot,20,0,1779017213900,1779017213933,1779017213958,33,58,33
12,Red Wine,25,0,1779017213963,1779017213966,1779017213994,3,31,3
14,Cider,25,0,1779017213506,1779017214002,1779017214032,496,526,496
13,Beer,25,0,1779017214030,1779017214039,1779017214064,9,34,9
15,Draft Beer,50,0,1779017211694,1779017214072,1779017214127,2378,2433,2378
16,White Wine,25,0,1779017211716,1779017214134,1779017214163,2418,2447,2418
13,Margarita,75,0,1779017214168,1779017214171,1779017214250,3,82,3
14,Vodka shot,20,0,1779017214137,1779017214258,1779017214282,121,145,121
14,Pina Colada,100,0,1779017214286,1779017214290,1779017214395,4,109,4
13,Martini,60,0,1779017214335,1779017214402,1779017214463,67,128,67
15,Tequila shot,20,0,1779017214232,1779017214471,1779017214494,239,262,239
17,Mojito,75,0,1779017211811,1779017214501,1779017214583,2690,2772,2690
13,Pina Colada,100,0,1779017214579,1779017214591,1779017214696,12,117,12
14,Gin and Tonic,40,0,1779017214516,1779017214703,1779017214745,187,229,187
17,Cider,25,0,1779017214700,1779017214752,1779017214783,52,83,52
18,Bloody Mary,70,0,1779017211888,1779017214790,1779017214865,2902,2977,2902
13,Tequila shot,20,0,1779017214819,1779017214873,1779017214897,54,78,54
17,Red Wine,25,0,1779017214886,1779017214904,1779017214933,18,47,18
19,Martini,60,0,1779017212021,1779017214939,1779017215004,2918,2983,2918
20,Bloody Mary,70,0,1779017212253,1779017215012,1779017215087,2759,2834,2759
18,Gin and Tonic,40,0,1779017215018,1779017215094,1779017215137,76,119,76
19,Pina Colada,100,0,1779017215119,1779017215144,1779017215244,25,125,25
20,Mojito,75,0,1779017215242,1779017215252,1779017215332,10,90,10
18,Draft Beer,50,0,1779017215252,1779017215339,1779017215393,87,141,87
19,Vodka shot,20,0,1779017215365,1779017215401,1779017215422,36,57,36
19,Tequila shot,20,0,1779017215426,1779017215429,1779017215454,3,28,3
19,Mojito,75,0,1779017215458,1779017215461,1779017215541,3,83,3
18,White Wine,25,0,1779017215497,1779017215549,1779017215579,52,82,52
20,Pina Colada,100,0,1779017215444,1779017215587,1779017215692,143,248,143
21,Martini,60,0,1779017212288,1779017215698,1779017215762,3410,3474,3410
18,Beer,25,0,1779017215734,1779017215770,1779017215800,36,66,36
22,Red Wine,25,0,1779017212288,1779017215807,1779017215834,3519,3546,3519
20,Gin and Tonic,40,0,1779017215815,1779017215842,1779017215892,27,77,27
21,Bloody Mary,70,0,1779017215875,1779017215899,1779017215973,24,98,24
23,Mojito,75,0,1779017212352,1779017215980,1779017216057,3628,3705,3628
20,B52,200,0,1779017216005,1779017216064,1779017216268,59,263,59
21,Cider,25,0,1779017216129,1779017216274,1779017216304,145,175,145
22,Cider,25,0,1779017215987,1779017216311,1779017216341,324,354,324
23,Draft Beer,50,0,1779017216171,1779017216348,1779017216401,177,230,177
24,B52,200,0,1779017212752,1779017216408,1779017216613,3656,3861,3656
21,White Wine,25,0,1779017216410,1779017216621,1779017216647,211,237,211
22,Red Wine,25,0,1779017216446,1779017216654,1779017216683,208,237,208
23,Vodka shot,20,0,1779017216503,1779017216690,1779017216713,187,210,187
23,Cosmopolitan,65,0,1779017216717,1779017216721,1779017216788,4,71,4
24,Margarita,75,0,1779017216624,1779017216795,1779017216875,171,251,171
21,Cosmopolitan,65,0,1779017216802,1779017216882,1779017216948,80,146,80
22,Beer,25,0,1779017216837,1779017216955,1779017216980,118,143,118
23,Mojito,75,0,1779017216843,1779017216988,1779017217064,145,221,145
21,Cosmopolitan,65,0,1779017217003,1779017217070,1779017217139,67,136,67
24,Cider,25,0,1779017216960,1779017217147,1779017217172,187,212,187
23,Red Wine,25,0,1779017217174,1779017217180,1779017217210,6,36,6
21,Draft Beer,50,0,1779017217194,1779017217217,1779017217272,23,78,23
